"","Time","scenario","summary_stat","cumulative_vent","number"
"8020",2020-10-06,"B","Random",508.119301248252,8
"8021",2020-10-07,"B","Random",482.226280675686,8
"8022",2020-10-08,"B","Random",452.988636778994,8
"8023",2020-10-09,"B","Random",431.070003730006,8
"8024",2020-10-10,"B","Random",412.214667599852,8
"8025",2020-10-11,"B","Random",390.102650684069,8
"8026",2020-10-12,"B","Random",363.519382282486,8
"8027",2020-10-13,"B","Random",344.86494135043,8
"8028",2020-10-14,"B","Random",329.098703982709,8
"8029",2020-10-15,"B","Random",310.93379521291,8
"8030",2020-10-16,"B","Random",294.720050417743,8
"8031",2020-10-17,"B","Random",280.818504105509,8
"8032",2020-10-18,"B","Random",265.056845721176,8
"8033",2020-10-19,"B","Random",251.4864744432,8
"8034",2020-10-20,"B","Random",236.946636674973,8
"8035",2020-10-21,"B","Random",220.326018950789,8
"8036",2020-10-22,"B","Random",206.110053636373,8
"8037",2020-10-23,"B","Random",195.558529263363,8
"8038",2020-10-24,"B","Random",183.096250153548,8
"8039",2020-10-25,"B","Random",169.024624540116,8
"8040",2020-10-26,"B","Random",156.082014710313,8
"8041",2020-10-27,"B","Random",147.07910367276,8
"8042",2020-10-28,"B","Random",135.34635634077,8
"8043",2020-10-29,"B","Random",126.53191135383,8
"8044",2020-10-30,"B","Random",118.249351228489,8
"8045",2020-10-31,"B","Random",110.093349341253,8
"8046",2020-11-01,"B","Random",100.97405290134,8
"8047",2020-11-02,"B","Random",95.9735228023073,8
"8048",2020-11-03,"B","Random",89.2323454213932,8
"8049",2020-11-04,"B","Random",83.5524940935387,8
"8050",2020-11-05,"B","Random",79.6386648348637,8
"8051",2020-11-06,"B","Random",76.8758999720413,8
"8052",2020-11-07,"B","Random",70.9187982669103,8
"8053",2020-11-08,"B","Random",66.5569819488215,8
"8054",2020-11-09,"B","Random",61.4326871783659,8
"8055",2020-11-10,"B","Random",58.4923642782976,8
"8056",2020-11-11,"B","Random",54.2744512405616,8
"8057",2020-11-12,"B","Random",51.5771218641224,8
"8058",2020-11-13,"B","Random",46.6761639695955,8
"8059",2020-11-14,"B","Random",44.2650417377562,8
"8060",2020-11-15,"B","Random",42.4036182819653,8
"8061",2020-11-16,"B","Random",39.0264934457559,8
"8062",2020-11-17,"B","Random",35.0032745528872,8
"8063",2020-11-18,"B","Random",32.5485456439983,8
"8064",2020-11-19,"B","Random",31.3246103360193,8
"8065",2020-11-20,"B","Random",29.65170807134,8
"8066",2020-11-21,"B","Random",27.0657130565248,8
"8067",2020-11-22,"B","Random",26.288720986076,8
"8068",2020-11-23,"B","Random",24.6366600563778,8
"8069",2020-11-24,"B","Random",23.7420296667626,8
"8070",2020-11-25,"B","Random",23.0270125232012,8
"8071",2020-11-26,"B","Random",21.2192287852378,8
"8072",2020-11-27,"B","Random",19.721991941388,8
"8073",2020-11-28,"B","Random",19.4342233794046,8
"8074",2020-11-29,"B","Random",18.4824299924542,8
"8075",2020-11-30,"B","Random",17.8234422562276,8
"8076",2020-12-01,"B","Random",16.6289531311773,8
"8077",2020-12-02,"B","Random",16.6891316741308,8
"8078",2020-12-03,"B","Random",14.4347111316619,8
"8079",2020-12-04,"B","Random",13.2804568761011,8
"8080",2020-12-05,"B","Random",12.5422823952922,8
"8081",2020-12-06,"B","Random",11.3528855537287,8
"8082",2020-12-07,"B","Random",10.6601714504493,8
"8083",2020-12-08,"B","Random",10.6605027484492,8
"8084",2020-12-09,"B","Random",9.67065842958921,8
"8085",2020-12-10,"B","Random",9.19715577172831,8
"8086",2020-12-11,"B","Random",7.20623656910325,8
"8087",2020-12-12,"B","Random",7.44081366408424,8
"8088",2020-12-13,"B","Random",6.52647896436982,8
"8089",2020-12-14,"B","Random",6.51606590229332,8
"8090",2020-12-15,"B","Random",6.22645339294401,8
"8091",2020-12-16,"B","Random",5.73179109216375,8
"8092",2020-12-17,"B","Random",5.56861011497983,8
"8093",2020-12-18,"B","Random",5.38988477732914,8
"8094",2020-12-19,"B","Random",4.72910934938275,8
"8095",2020-12-20,"B","Random",4.33760429069499,8
"8096",2020-12-21,"B","Random",4.17053396469931,8
"8097",2020-12-22,"B","Random",4.09783848181087,8
"8098",2020-12-23,"B","Random",3.63919368537478,8
"8099",2020-12-24,"B","Random",3.6490642869763,8
"8100",2020-12-25,"B","Random",3.3144981273353,8
"8101",2020-03-01,"B","Random",0,9
"8102",2020-03-02,"B","Random",0.00582750582750583,9
"8103",2020-03-03,"B","Random",0.0335108620115983,9
"8104",2020-03-04,"B","Random",0.0335108620115983,9
"8105",2020-03-05,"B","Random",0.0393383678391041,9
"8106",2020-03-06,"B","Random",0.0670217240231966,9
"8107",2020-03-07,"B","Random",0.0800951753945203,9
"8108",2020-03-08,"B","Random",0.0800951753945203,9
"8109",2020-03-09,"B","Random",0.0859226812220262,9
"8110",2020-03-10,"B","Random",0.113606037406119,9
"8111",2020-03-11,"B","Random",0.126679488777442,9
"8112",2020-03-12,"B","Random",0.126679488777442,9
"8113",2020-03-13,"B","Random",0.126679488777442,9
"8114",2020-03-14,"B","Random",0.126679488777442,9
"8115",2020-03-15,"B","Random",0.139752940148766,9
"8116",2020-03-16,"B","Random",0.17909130798787,9
"8117",2020-03-17,"B","Random",0.233039580639743,9
"8118",2020-03-18,"B","Random",0.259304497107524,9
"8119",2020-03-19,"B","Random",0.471812457457202,9
"8120",2020-03-20,"B","Random",0.563680658231867,9
"8121",2020-03-21,"B","Random",0.752914328508646,9
"8122",2020-03-22,"B","Random",0.934902053241608,9
"8123",2020-03-23,"B","Random",1.02807068000745,9
"8124",2020-03-24,"B","Random",1.26983418321979,9
"8125",2020-03-25,"B","Random",1.34709247918169,9
"8126",2020-03-26,"B","Random",1.60787495331799,9
"8127",2020-03-27,"B","Random",1.81754603423505,9
"8128",2020-03-28,"B","Random",1.98208697472261,9
"8129",2020-03-29,"B","Random",2.00539699803264,9
"8130",2020-03-30,"B","Random",2.11033865017863,9
"8131",2020-03-31,"B","Random",2.08990123953835,9
"8132",2020-04-01,"B","Random",2.33323692942926,9
"8133",2020-04-02,"B","Random",2.53270717164474,9
"8134",2020-04-03,"B","Random",2.52120590695199,9
"8135",2020-04-04,"B","Random",2.54888926313608,9
"8136",2020-04-05,"B","Random",2.64483629292188,9
"8137",2020-04-06,"B","Random",2.8672505881102,9
"8138",2020-04-07,"B","Random",2.88186049292297,9
"8139",2020-04-08,"B","Random",3.0320860324607,9
"8140",2020-04-09,"B","Random",3.28121349494199,9
"8141",2020-04-10,"B","Random",3.25951139154767,9
"8142",2020-04-11,"B","Random",3.78799204826403,9
"8143",2020-04-12,"B","Random",3.664243648569,9
"8144",2020-04-13,"B","Random",3.46226676402096,9
"8145",2020-04-14,"B","Random",3.69237525557829,9
"8146",2020-04-15,"B","Random",3.60512834428974,9
"8147",2020-04-16,"B","Random",3.70865155671942,9
"8148",2020-04-17,"B","Random",3.48910987420084,9
"8149",2020-04-18,"B","Random",3.48331810161046,9
"8150",2020-04-19,"B","Random",3.33013766891497,9
"8151",2020-04-20,"B","Random",3.26299793116664,9
"8152",2020-04-21,"B","Random",3.04155382486944,9
"8153",2020-04-22,"B","Random",2.63703379122303,9
"8154",2020-04-23,"B","Random",2.57583957302734,9
"8155",2020-04-24,"B","Random",2.497044823624,9
"8156",2020-04-25,"B","Random",2.42848664615935,9
"8157",2020-04-26,"B","Random",2.5362067013253,9
"8158",2020-04-27,"B","Random",2.52301523622884,9
"8159",2020-04-28,"B","Random",2.37311993379117,9
"8160",2020-04-29,"B","Random",2.21145160597335,9
"8161",2020-04-30,"B","Random",2.17090702179286,9
"8162",2020-05-01,"B","Random",2.12311649206855,9
"8163",2020-05-02,"B","Random",2.5337585354054,9
"8164",2020-05-03,"B","Random",2.59761314289591,9
"8165",2020-05-04,"B","Random",2.70267280876704,9
"8166",2020-05-05,"B","Random",2.82222436572579,9
"8167",2020-05-06,"B","Random",2.70001241947221,9
"8168",2020-05-07,"B","Random",2.68682095437575,9
"8169",2020-05-08,"B","Random",2.78463467470306,9
"8170",2020-05-09,"B","Random",2.95197676138613,9
"8171",2020-05-10,"B","Random",3.18208525294346,9
"8172",2020-05-11,"B","Random",3.14700220425329,9
"8173",2020-05-12,"B","Random",3.15829124557112,9
"8174",2020-05-13,"B","Random",2.95444767048157,9
"8175",2020-05-14,"B","Random",2.96897529480633,9
"8176",2020-05-15,"B","Random",2.93971975194367,9
"8177",2020-05-16,"B","Random",3.01223874469431,9
"8178",2020-05-17,"B","Random",3.3162846687186,9
"8179",2020-05-18,"B","Random",3.32790394713649,9
"8180",2020-05-19,"B","Random",3.1979978045139,9
"8181",2020-05-20,"B","Random",3.2082343764526,9
"8182",2020-05-21,"B","Random",3.39459543405963,9
"8183",2020-05-22,"B","Random",3.53283572484229,9
"8184",2020-05-23,"B","Random",3.66986979928357,9
"8185",2020-05-24,"B","Random",3.79670303502327,9
"8186",2020-05-25,"B","Random",3.84624224156395,9
"8187",2020-05-26,"B","Random",4.18144613222952,9
"8188",2020-05-27,"B","Random",4.3492722029749,9
"8189",2020-05-28,"B","Random",4.4761054387146,9
"8190",2020-05-29,"B","Random",4.50520723461501,9
"8191",2020-05-30,"B","Random",4.62774941796865,9
"8192",2020-05-31,"B","Random",4.75454692047122,9
"8193",2020-06-01,"B","Random",5.02840284597885,9
"8194",2020-06-02,"B","Random",5.219385193072,9
"8195",2020-06-03,"B","Random",5.7977352934291,9
"8196",2020-06-04,"B","Random",5.94355176685564,9
"8197",2020-06-05,"B","Random",6.09815063926744,9
"8198",2020-06-06,"B","Random",5.70763851264635,9
"8199",2020-06-07,"B","Random",5.90695500789957,9
"8200",2020-06-08,"B","Random",6.04156472049628,9
"8201",2020-06-09,"B","Random",6.9428617020765,9
"8202",2020-06-10,"B","Random",7.57187494482767,9
"8203",2020-06-11,"B","Random",7.96232753413629,9
"8204",2020-06-12,"B","Random",7.71483073474624,9
"8205",2020-06-13,"B","Random",8.26501349485693,9
"8206",2020-06-14,"B","Random",8.49512198641426,9
"8207",2020-06-15,"B","Random",8.69851731067862,9
"8208",2020-06-16,"B","Random",9.02194817596405,9
"8209",2020-06-17,"B","Random",9.9817562432696,9
"8210",2020-06-18,"B","Random",10.3497152511971,9
"8211",2020-06-19,"B","Random",10.8546498571531,9
"8212",2020-06-20,"B","Random",11.0133990250503,9
"8213",2020-06-21,"B","Random",11.598759043501,9
"8214",2020-06-22,"B","Random",12.0998508478962,9
"8215",2020-06-23,"B","Random",12.7741479780391,9
"8216",2020-06-24,"B","Random",13.1398721043214,9
"8217",2020-06-25,"B","Random",13.4155947203705,9
"8218",2020-06-26,"B","Random",14.2803902135443,9
"8219",2020-06-27,"B","Random",14.7623450332904,9
"8220",2020-06-28,"B","Random",15.036531195898,9
"8221",2020-06-29,"B","Random",15.5933556829986,9
"8222",2020-06-30,"B","Random",16.4345466489994,9
"8223",2020-07-01,"B","Random",16.5677141178045,9
"8224",2020-07-02,"B","Random",16.9671028530606,9
"8225",2020-07-03,"B","Random",17.8791226114083,9
"8226",2020-07-04,"B","Random",19.3162284757368,9
"8227",2020-07-05,"B","Random",20.7699766115435,9
"8228",2020-07-06,"B","Random",21.0313395001584,9
"8229",2020-07-07,"B","Random",22.1253447624726,9
"8230",2020-07-08,"B","Random",23.003945647692,9
"8231",2020-07-09,"B","Random",24.3021269429623,9
"8232",2020-07-10,"B","Random",25.4349865890533,9
"8233",2020-07-11,"B","Random",26.9476225949363,9
"8234",2020-07-12,"B","Random",27.8416606409111,9
"8235",2020-07-13,"B","Random",29.456733877374,9
"8236",2020-07-14,"B","Random",30.8119568745881,9
"8237",2020-07-15,"B","Random",32.2042975079244,9
"8238",2020-07-16,"B","Random",34.5468376592568,9
"8239",2020-07-17,"B","Random",37.7375277506184,9
"8240",2020-07-18,"B","Random",40.5408728318916,9
"8241",2020-07-19,"B","Random",44.0505132559531,9
"8242",2020-07-20,"B","Random",46.5967355569322,9
"8243",2020-07-21,"B","Random",49.6785556324326,9
"8244",2020-07-22,"B","Random",53.3690122372231,9
"8245",2020-07-23,"B","Random",57.8186394656656,9
"8246",2020-07-24,"B","Random",63.5518109445758,9
"8247",2020-07-25,"B","Random",69.5115675365688,9
"8248",2020-07-26,"B","Random",76.8664907730687,9
"8249",2020-07-27,"B","Random",82.6771403036632,9
"8250",2020-07-28,"B","Random",89.0390499829709,9
"8251",2020-07-29,"B","Random",97.5989263506628,9
"8252",2020-07-30,"B","Random",106.096090393079,9
"8253",2020-07-31,"B","Random",116.604156380735,9
"8254",2020-08-01,"B","Random",126.480152344353,9
"8255",2020-08-02,"B","Random",136.552707983512,9
"8256",2020-08-03,"B","Random",147.896403734316,9
"8257",2020-08-04,"B","Random",158.352524554196,9
"8258",2020-08-05,"B","Random",168.61467771217,9
"8259",2020-08-06,"B","Random",180.554555779422,9
"8260",2020-08-07,"B","Random",193.89721458311,9
"8261",2020-08-08,"B","Random",209.228262187734,9
"8262",2020-08-09,"B","Random",225.047904118327,9
"8263",2020-08-10,"B","Random",240.946762154259,9
"8264",2020-08-11,"B","Random",257.335859128799,9
"8265",2020-08-12,"B","Random",278.948004408523,9
"8266",2020-08-13,"B","Random",300.838723333656,9
"8267",2020-08-14,"B","Random",320.650536525722,9
"8268",2020-08-15,"B","Random",344.181226777802,9
"8269",2020-08-16,"B","Random",367.742100846769,9
"8270",2020-08-17,"B","Random",394.355848057447,9
"8271",2020-08-18,"B","Random",419.557065225479,9
"8272",2020-08-19,"B","Random",445.451453395111,9
"8273",2020-08-20,"B","Random",469.612805128314,9
"8274",2020-08-21,"B","Random",498.139757170216,9
"8275",2020-08-22,"B","Random",529.350379601978,9
"8276",2020-08-23,"B","Random",556.733622903868,9
"8277",2020-08-24,"B","Random",584.718008587792,9
"8278",2020-08-25,"B","Random",613.270616114994,9
"8279",2020-08-26,"B","Random",642.967738535513,9
"8280",2020-08-27,"B","Random",674.500311733732,9
"8281",2020-08-28,"B","Random",697.126718100089,9
"8282",2020-08-29,"B","Random",726.7309793406,9
"8283",2020-08-30,"B","Random",755.155234654934,9
"8284",2020-08-31,"B","Random",787.525811125964,9
"8285",2020-09-01,"B","Random",813.554811617745,9
"8286",2020-09-02,"B","Random",842.585640920595,9
"8287",2020-09-03,"B","Random",868.527791654633,9
"8288",2020-09-04,"B","Random",889.773966352948,9
"8289",2020-09-05,"B","Random",916.601149696586,9
"8290",2020-09-06,"B","Random",931.585887573465,9
"8291",2020-09-07,"B","Random",949.478123888475,9
"8292",2020-09-08,"B","Random",963.725531828396,9
"8293",2020-09-09,"B","Random",980.415265401347,9
"8294",2020-09-10,"B","Random",999.576233740332,9
"8295",2020-09-11,"B","Random",1011.1581072304,9
"8296",2020-09-12,"B","Random",1018.1094157708,9
"8297",2020-09-13,"B","Random",1012.02496223241,9
"8298",2020-09-14,"B","Random",1007.7521843928,9
"8299",2020-09-15,"B","Random",1010.37258802303,9
"8300",2020-09-16,"B","Random",1005.3260403182,9
"8301",2020-09-17,"B","Random",1005.89018907047,9
"8302",2020-09-18,"B","Random",997.720079082863,9
"8303",2020-09-19,"B","Random",991.508255871448,9
"8304",2020-09-20,"B","Random",976.797152572579,9
"8305",2020-09-21,"B","Random",959.421270224538,9
"8306",2020-09-22,"B","Random",940.000067953962,9
"8307",2020-09-23,"B","Random",920.824250256771,9
"8308",2020-09-24,"B","Random",911.517988188957,9
"8309",2020-09-25,"B","Random",897.140128889661,9
"8310",2020-09-26,"B","Random",876.462835155066,9
"8311",2020-09-27,"B","Random",850.681440498409,9
"8312",2020-09-28,"B","Random",828.308556027006,9
"8313",2020-09-29,"B","Random",803.814919652496,9
"8314",2020-09-30,"B","Random",780.199453009438,9
"8315",2020-10-01,"B","Random",754.481060497735,9
"8316",2020-10-02,"B","Random",727.096128254275,9
"8317",2020-10-03,"B","Random",697.288019338761,9
"8318",2020-10-04,"B","Random",672.250935796713,9
"8319",2020-10-05,"B","Random",640.382386790317,9
"8320",2020-10-06,"B","Random",614.781165701246,9
"8321",2020-10-07,"B","Random",585.560749992944,9
"8322",2020-10-08,"B","Random",562.123744551081,9
"8323",2020-10-09,"B","Random",531.88471929288,9
"8324",2020-10-10,"B","Random",507.687686565948,9
"8325",2020-10-11,"B","Random",485.540717461576,9
"8326",2020-10-12,"B","Random",460.773101456996,9
"8327",2020-10-13,"B","Random",436.15313601868,9
"8328",2020-10-14,"B","Random",418.079875495999,9
"8329",2020-10-15,"B","Random",397.308455502304,9
"8330",2020-10-16,"B","Random",376.613936137662,9
"8331",2020-10-17,"B","Random",355.830703858583,9
"8332",2020-10-18,"B","Random",334.982547115759,9
"8333",2020-10-19,"B","Random",316.067619184892,9
"8334",2020-10-20,"B","Random",300.059212213571,9
"8335",2020-10-21,"B","Random",281.134330528119,9
"8336",2020-10-22,"B","Random",263.44520150251,9
"8337",2020-10-23,"B","Random",249.554081287134,9
"8338",2020-10-24,"B","Random",235.16317085322,9
"8339",2020-10-25,"B","Random",220.99187887988,9
"8340",2020-10-26,"B","Random",208.554358364929,9
"8341",2020-10-27,"B","Random",195.639698340418,9
"8342",2020-10-28,"B","Random",182.708852843782,9
"8343",2020-10-29,"B","Random",175.565485628582,9
"8344",2020-10-30,"B","Random",166.868171118423,9
"8345",2020-10-31,"B","Random",157.801265876345,9
"8346",2020-11-01,"B","Random",150.446520047197,9
"8347",2020-11-02,"B","Random",143.365843427831,9
"8348",2020-11-03,"B","Random",134.536844836443,9
"8349",2020-11-04,"B","Random",127.926288253365,9
"8350",2020-11-05,"B","Random",119.615109354253,9
"8351",2020-11-06,"B","Random",112.969481696364,9
"8352",2020-11-07,"B","Random",106.585343534064,9
"8353",2020-11-08,"B","Random",100.269470205231,9
"8354",2020-11-09,"B","Random",93.5763302497535,9
"8355",2020-11-10,"B","Random",88.729606484246,9
"8356",2020-11-11,"B","Random",82.5100082015328,9
"8357",2020-11-12,"B","Random",78.4365657248811,9
"8358",2020-11-13,"B","Random",72.0834534645349,9
"8359",2020-11-14,"B","Random",68.6272176927835,9
"8360",2020-11-15,"B","Random",63.4429468496354,9
"8361",2020-11-16,"B","Random",58.3995789073312,9
"8362",2020-11-17,"B","Random",54.382554551527,9
"8363",2020-11-18,"B","Random",52.7950595486177,9
"8364",2020-11-19,"B","Random",50.4841396657132,9
"8365",2020-11-20,"B","Random",46.8869664197474,9
"8366",2020-11-21,"B","Random",43.2267300442779,9
"8367",2020-11-22,"B","Random",41.1276446574613,9
"8368",2020-11-23,"B","Random",38.1479346662553,9
"8369",2020-11-24,"B","Random",36.6307704206693,9
"8370",2020-11-25,"B","Random",34.4624988337588,9
"8371",2020-11-26,"B","Random",31.5291143853098,9
"8372",2020-11-27,"B","Random",31.2032504659656,9
"8373",2020-11-28,"B","Random",29.4287783567005,9
"8374",2020-11-29,"B","Random",27.7702294469747,9
"8375",2020-11-30,"B","Random",25.2169072689334,9
"8376",2020-12-01,"B","Random",24.2955399079499,9
"8377",2020-12-02,"B","Random",22.7918973645604,9
"8378",2020-12-03,"B","Random",21.9155421302813,9
"8379",2020-12-04,"B","Random",20.7363363743055,9
"8380",2020-12-05,"B","Random",19.8876417530348,9
"8381",2020-12-06,"B","Random",18.5339172552586,9
"8382",2020-12-07,"B","Random",17.8324445570692,9
"8383",2020-12-08,"B","Random",15.751193607111,9
"8384",2020-12-09,"B","Random",14.6681806614852,9
"8385",2020-12-10,"B","Random",13.0483886442201,9
"8386",2020-12-11,"B","Random",12.4886308472706,9
"8387",2020-12-12,"B","Random",11.335677017701,9
"8388",2020-12-13,"B","Random",10.4553014308233,9
"8389",2020-12-14,"B","Random",9.22372934198816,9
"8390",2020-12-15,"B","Random",8.39256272455115,9
"8391",2020-12-16,"B","Random",7.3009438700779,9
"8392",2020-12-17,"B","Random",6.65318341709016,9
"8393",2020-12-18,"B","Random",6.12512826802344,9
"8394",2020-12-19,"B","Random",5.94181737412376,9
"8395",2020-12-20,"B","Random",5.56507596721103,9
"8396",2020-12-21,"B","Random",5.71965209644729,9
"8397",2020-12-22,"B","Random",5.05842841767571,9
"8398",2020-12-23,"B","Random",4.37721557908904,9
"8399",2020-12-24,"B","Random",4.02063982212919,9
"8400",2020-12-25,"B","Random",3.6714280244383,9
"8401",2020-03-01,"B","Random",0,10
"8402",2020-03-02,"B","Random",0,10
"8403",2020-03-03,"B","Random",0.0787947494033413,10
"8404",2020-03-04,"B","Random",0.0787947494033413,10
"8405",2020-03-05,"B","Random",0.0787947494033413,10
"8406",2020-03-06,"B","Random",0.157589498806683,10
"8407",2020-03-07,"B","Random",0.215946837569749,10
"8408",2020-03-08,"B","Random",0.215946837569749,10
"8409",2020-03-09,"B","Random",0.215946837569749,10
"8410",2020-03-10,"B","Random",0.294741586973091,10
"8411",2020-03-11,"B","Random",0.353098925736157,10
"8412",2020-03-12,"B","Random",0.353098925736157,10
"8413",2020-03-13,"B","Random",0.353098925736157,10
"8414",2020-03-14,"B","Random",0.353098925736157,10
"8415",2020-03-15,"B","Random",0.411456264499224,10
"8416",2020-03-16,"B","Random",0.411456264499224,10
"8417",2020-03-17,"B","Random",0.364753937391169,10
"8418",2020-03-18,"B","Random",0.312224104455608,10
"8419",2020-03-19,"B","Random",0.312224104455608,10
"8420",2020-03-20,"B","Random",0.344316526750894,10
"8421",2020-03-21,"B","Random",0.304860145186657,10
"8422",2020-03-22,"B","Random",0.278595228718877,10
"8423",2020-03-23,"B","Random",0.290250240373888,10
"8424",2020-03-24,"B","Random",0.316515156841669,10
"8425",2020-03-25,"B","Random",0.440145542811564,10
"8426",2020-03-26,"B","Random",0.419708132171289,10
"8427",2020-03-27,"B","Random",0.451800554466575,10
"8428",2020-03-28,"B","Random",0.483892976761862,10
"8429",2020-03-29,"B","Random",0.483892976761862,10
"8430",2020-03-30,"B","Random",0.718410534430384,10
"8431",2020-03-31,"B","Random",0.842040920400279,10
"8432",2020-04-01,"B","Random",0.840622480683967,10
"8433",2020-04-02,"B","Random",0.984690277294136,10
"8434",2020-04-03,"B","Random",0.987527156726761,10
"8435",2020-04-04,"B","Random",0.974335691630304,10
"8436",2020-04-05,"B","Random",0.863778757031733,10
"8437",2020-04-06,"B","Random",0.859369690920539,10
"8438",2020-04-07,"B","Random",0.876852208403056,10
"8439",2020-04-08,"B","Random",0.84475978610777,10
"8440",2020-04-09,"B","Random",0.903117124870837,10
"8441",2020-04-10,"B","Random",0.702110429213913,10
"8442",2020-04-11,"B","Random",0.552215126776237,10
"8443",2020-04-12,"B","Random",0.584307549071524,10
"8444",2020-04-13,"B","Random",0.440239752461354,10
"8445",2020-04-14,"B","Random",0.43740287302873,10
"8446",2020-04-15,"B","Random",0.462249349780198,10
"8447",2020-04-16,"B","Random",0.382036160660545,10
"8448",2020-04-17,"B","Random",0.380617720944233,10
"8449",2020-04-18,"B","Random",0.368962709289221,10
"8450",2020-04-19,"B","Random",0.392272732599245,10
"8451",2020-04-20,"B","Random",0.328087888008672,10
"8452",2020-04-21,"B","Random",0.306232037652085,10
"8453",2020-04-22,"B","Random",0.456127340089761,10
"8454",2020-04-23,"B","Random",0.397770001326694,10
"8455",2020-04-24,"B","Random",0.424034917794475,10
"8456",2020-04-25,"B","Random",0.424034917794475,10
"8457",2020-04-26,"B","Random",0.409425012981706,10
"8458",2020-04-27,"B","Random",0.4035975071542,10
"8459",2020-04-28,"B","Random",0.515572881469083,10
"8460",2020-04-29,"B","Random",0.665468183906759,10
"8461",2020-04-30,"B","Random",0.621720749956461,10
"8462",2020-05-01,"B","Random",0.665468183906759,10
"8463",2020-05-02,"B","Random",0.712170511014814,10
"8464",2020-05-03,"B","Random",0.60019513669993,10
"8465",2020-05-04,"B","Random",0.60019513669993,10
"8466",2020-05-05,"B","Random",0.568102714404644,10
"8467",2020-05-06,"B","Random",0.57393022023215,10
"8468",2020-05-07,"B","Random",0.556447702749632,10
"8469",2020-05-08,"B","Random",0.706343005187308,10
"8470",2020-05-09,"B","Random",0.57393022023215,10
"8471",2020-05-10,"B","Random",0.450299834262255,10
"8472",2020-05-11,"B","Random",0.626460053167711,10
"8473",2020-05-12,"B","Random",0.620632547340205,10
"8474",2020-05-13,"B","Random",0.617677654182448,10
"8475",2020-05-14,"B","Random",0.757336384681424,10
"8476",2020-05-15,"B","Random",0.777773795321698,10
"8477",2020-05-16,"B","Random",0.95976152005466,10
"8478",2020-05-17,"B","Random",0.965589025882165,10
"8479",2020-05-18,"B","Random",0.971416531709671,10
"8480",2020-05-19,"B","Random",0.879878568035063,10
"8481",2020-05-20,"B","Random",0.911970990330349,10
"8482",2020-05-21,"B","Random",0.887124513578881,10
"8483",2020-05-22,"B","Random",0.744475156685023,10
"8484",2020-05-23,"B","Random",0.744475156685023,10
"8485",2020-05-24,"B","Random",0.732820145030012,10
"8486",2020-05-25,"B","Random",0.737229211141205,10
"8487",2020-05-26,"B","Random",0.892952019406386,10
"8488",2020-05-27,"B","Random",0.724037746044749,10
"8489",2020-05-28,"B","Random",0.894370459122699,10
"8490",2020-05-29,"B","Random",0.946900292058259,10
"8491",2020-05-30,"B","Random",0.935127266678115,10
"8492",2020-05-31,"B","Random",0.961392183145895,10
"8493",2020-06-01,"B","Random",0.940954772505621,10
"8494",2020-06-02,"B","Random",0.948200718049438,10
"8495",2020-06-03,"B","Random",0.98612064617223,10
"8496",2020-06-04,"B","Random",1.01963150818383,10
"8497",2020-06-05,"B","Random",1.03128651983884,10
"8498",2020-06-06,"B","Random",0.876982151289971,10
"8499",2020-06-07,"B","Random",1.05755143630662,10
"8500",2020-06-08,"B","Random",0.914902079412763,10
"8501",2020-06-09,"B","Random",1.04435997121016,10
"8502",2020-06-10,"B","Random",1.04735059760505,10
"8503",2020-06-11,"B","Random",0.990411698558291,10
"8504",2020-06-12,"B","Random",1.2132742445718,10
"8505",2020-06-13,"B","Random",1.23670228160696,10
"8506",2020-06-14,"B","Random",1.40987187411753,10
"8507",2020-06-15,"B","Random",1.58020458719548,10
"8508",2020-06-16,"B","Random",1.59765137144088,10
"8509",2020-06-17,"B","Random",1.86867041751588,10
"8510",2020-06-18,"B","Random",1.86426135140468,10
"8511",2020-06-19,"B","Random",2.34757613445444,10
"8512",2020-06-20,"B","Random",2.28954903279143,10
"8513",2020-06-21,"B","Random",2.41018879236644,10
"8514",2020-06-22,"B","Random",2.59954047636836,10
"8515",2020-06-23,"B","Random",2.43503526911791,10
"8516",2020-06-24,"B","Random",2.41160723208276,10
"8517",2020-06-25,"B","Random",2.31140488314802,10
"8518",2020-06-26,"B","Random",2.19502044272194,10
"8519",2020-06-27,"B","Random",2.05536171222296,10
"8520",2020-06-28,"B","Random",2.01291470426385,10
"8521",2020-06-29,"B","Random",2.12380187596247,10
"8522",2020-06-30,"B","Random",1.81806575153448,10
"8523",2020-07-01,"B","Random",1.77278186414274,10
"8524",2020-07-02,"B","Random",1.78047606051175,10
"8525",2020-07-03,"B","Random",1.83288787972218,10
"8526",2020-07-04,"B","Random",2.12135371004257,10
"8527",2020-07-05,"B","Random",2.40115515510284,10
"8528",2020-07-06,"B","Random",2.51301251569259,10
"8529",2020-07-07,"B","Random",2.69500024042555,10
"8530",2020-07-08,"B","Random",2.82445813222295,10
"8531",2020-07-09,"B","Random",2.83764959731941,10
"8532",2020-07-10,"B","Random",2.79378414964398,10
"8533",2020-07-11,"B","Random",2.92798134465263,10
"8534",2020-07-12,"B","Random",2.97909273787188,10
"8535",2020-07-13,"B","Random",3.10272312384177,10
"8536",2020-07-14,"B","Random",3.19742820404906,10
"8537",2020-07-15,"B","Random",3.31212244407143,10
"8538",2020-07-16,"B","Random",3.15911850151374,10
"8539",2020-07-17,"B","Random",3.67627438367516,10
"8540",2020-07-18,"B","Random",3.76373351833863,10
"8541",2020-07-19,"B","Random",3.85876883564597,10
