"","Time","scenario","summary_stat","cumulative_ICU","number"
"8674",2020-11-29,"B","Random",1489.86926258028,10
"8675",2020-11-30,"B","Random",1427.68535781032,10
"8676",2020-12-01,"B","Random",1378.06752449457,10
"8677",2020-12-02,"B","Random",1322.21571571371,10
"8678",2020-12-03,"B","Random",1259.04114292719,10
"8679",2020-12-04,"B","Random",1209.51243571932,10
"8680",2020-12-05,"B","Random",1151.04845109596,10
"8681",2020-12-06,"B","Random",1102.28653529963,10
"8682",2020-12-07,"B","Random",1049.01866624537,10
"8683",2020-12-08,"B","Random",996.476800002528,10
"8684",2020-12-09,"B","Random",952.960739894708,10
"8685",2020-12-10,"B","Random",910.368328628615,10
"8686",2020-12-11,"B","Random",866.649069358187,10
"8687",2020-12-12,"B","Random",826.388179956851,10
"8688",2020-12-13,"B","Random",784.208507941071,10
"8689",2020-12-14,"B","Random",754.344305463802,10
"8690",2020-12-15,"B","Random",725.440051108554,10
"8691",2020-12-16,"B","Random",690.937288723413,10
"8692",2020-12-17,"B","Random",652.811510077265,10
"8693",2020-12-18,"B","Random",630.461782478946,10
"8694",2020-12-19,"B","Random",599.620771660874,10
"8695",2020-12-20,"B","Random",571.192796864666,10
"8696",2020-12-21,"B","Random",542.512656662621,10
"8697",2020-12-22,"B","Random",516.871376376682,10
"8698",2020-12-23,"B","Random",490.778704278019,10
"8699",2020-12-24,"B","Random",472.111715222254,10
"8700",2020-12-25,"B","Random",448.267510641133,10
"8701",2020-03-01,"B","Random",0,11
"8702",2020-03-02,"B","Random",0,11
"8703",2020-03-03,"B","Random",0,11
"8704",2020-03-04,"B","Random",0,11
"8705",2020-03-05,"B","Random",0,11
"8706",2020-03-06,"B","Random",0,11
"8707",2020-03-07,"B","Random",0,11
"8708",2020-03-08,"B","Random",0,11
"8709",2020-03-09,"B","Random",0,11
"8710",2020-03-10,"B","Random",0,11
"8711",2020-03-11,"B","Random",0,11
"8712",2020-03-12,"B","Random",0,11
"8713",2020-03-13,"B","Random",0.14909307875895,11
"8714",2020-03-14,"B","Random",0.14909307875895,11
"8715",2020-03-15,"B","Random",0.14909307875895,11
"8716",2020-03-16,"B","Random",0.14909307875895,11
"8717",2020-03-17,"B","Random",0.14909307875895,11
"8718",2020-03-18,"B","Random",0.44727923627685,11
"8719",2020-03-19,"B","Random",0.551288560286174,11
"8720",2020-03-20,"B","Random",0.551288560286174,11
"8721",2020-03-21,"B","Random",0.551288560286174,11
"8722",2020-03-22,"B","Random",0.849474717804073,11
"8723",2020-03-23,"B","Random",0.849474717804073,11
"8724",2020-03-24,"B","Random",0.700381639045124,11
"8725",2020-03-25,"B","Random",0.700381639045124,11
"8726",2020-03-26,"B","Random",0.700381639045124,11
"8727",2020-03-27,"B","Random",0.700381639045124,11
"8728",2020-03-28,"B","Random",0.700381639045124,11
"8729",2020-03-29,"B","Random",0.655297884295498,11
"8730",2020-03-30,"B","Random",0.551288560286174,11
"8731",2020-03-31,"B","Random",0.804390963054447,11
"8732",2020-04-01,"B","Random",0.908400287063772,11
"8733",2020-04-02,"B","Random",0.610214129545872,11
"8734",2020-04-03,"B","Random",0.610214129545872,11
"8735",2020-04-04,"B","Random",0.610214129545872,11
"8736",2020-04-05,"B","Random",0.610214129545872,11
"8737",2020-04-06,"B","Random",0.610214129545872,11
"8738",2020-04-07,"B","Random",0.759307208304822,11
"8739",2020-04-08,"B","Random",0.759307208304822,11
"8740",2020-04-09,"B","Random",0.610214129545872,11
"8741",2020-04-10,"B","Random",0.610214129545872,11
"8742",2020-04-11,"B","Random",0.357111726777598,11
"8743",2020-04-12,"B","Random",0.253102402768274,11
"8744",2020-04-13,"B","Random",0.253102402768274,11
"8745",2020-04-14,"B","Random",0.253102402768274,11
"8746",2020-04-15,"B","Random",0.253102402768274,11
"8747",2020-04-16,"B","Random",0.253102402768274,11
"8748",2020-04-17,"B","Random",0.253102402768274,11
"8749",2020-04-18,"B","Random",0.104009324009324,11
"8750",2020-04-19,"B","Random",0.104009324009324,11
"8751",2020-04-20,"B","Random",0.104009324009324,11
"8752",2020-04-21,"B","Random",0.104009324009324,11
"8753",2020-04-22,"B","Random",0.104009324009324,11
"8754",2020-04-23,"B","Random",0.104009324009324,11
"8755",2020-04-24,"B","Random",0.104009324009324,11
"8756",2020-04-25,"B","Random",0.208018648018648,11
"8757",2020-04-26,"B","Random",0.208018648018648,11
"8758",2020-04-27,"B","Random",0.208018648018648,11
"8759",2020-04-28,"B","Random",0.312027972027972,11
"8760",2020-04-29,"B","Random",0.312027972027972,11
"8761",2020-04-30,"B","Random",0.312027972027972,11
"8762",2020-05-01,"B","Random",0.208018648018648,11
"8763",2020-05-02,"B","Random",0.208018648018648,11
"8764",2020-05-03,"B","Random",0.208018648018648,11
"8765",2020-05-04,"B","Random",0.312027972027972,11
"8766",2020-05-05,"B","Random",0.312027972027972,11
"8767",2020-05-06,"B","Random",0.208018648018648,11
"8768",2020-05-07,"B","Random",0.208018648018648,11
"8769",2020-05-08,"B","Random",0.208018648018648,11
"8770",2020-05-09,"B","Random",0.208018648018648,11
"8771",2020-05-10,"B","Random",0.208018648018648,11
"8772",2020-05-11,"B","Random",0.208018648018648,11
"8773",2020-05-12,"B","Random",0.357111726777598,11
"8774",2020-05-13,"B","Random",0.461121050786922,11
"8775",2020-05-14,"B","Random",0.461121050786922,11
"8776",2020-05-15,"B","Random",0.658976133557259,11
"8777",2020-05-16,"B","Random",0.658976133557259,11
"8778",2020-05-17,"B","Random",0.866994781575907,11
"8779",2020-05-18,"B","Random",1.16885918835557,11
"8780",2020-05-19,"B","Random",1.16885918835557,11
"8781",2020-05-20,"B","Random",1.36303602186414,11
"8782",2020-05-21,"B","Random",1.36303602186414,11
"8783",2020-05-22,"B","Random",1.36303602186414,11
"8784",2020-05-23,"B","Random",1.21394294310519,11
"8785",2020-05-24,"B","Random",1.10993361909587,11
"8786",2020-05-25,"B","Random",1.10993361909587,11
"8787",2020-05-26,"B","Random",0.808069212316209,11
"8788",2020-05-27,"B","Random",0.808069212316209,11
"8789",2020-05-28,"B","Random",0.600050564297561,11
"8790",2020-05-29,"B","Random",0.2981861575179,11
"8791",2020-05-30,"B","Random",0.2981861575179,11
"8792",2020-05-31,"B","Random",0.0000000000000000832667268468867,11
"8793",2020-06-01,"B","Random",0.0000000000000000832667268468867,11
"8794",2020-06-02,"B","Random",0.0000000000000000832667268468867,11
"8795",2020-06-03,"B","Random",0.104009324009324,11
"8796",2020-06-04,"B","Random",0.104009324009324,11
"8797",2020-06-05,"B","Random",0.104009324009324,11
"8798",2020-06-06,"B","Random",0.208018648018648,11
"8799",2020-06-07,"B","Random",0.312027972027972,11
"8800",2020-06-08,"B","Random",0.312027972027972,11
"8801",2020-06-09,"B","Random",0.312027972027972,11
"8802",2020-06-10,"B","Random",0.461121050786922,11
"8803",2020-06-11,"B","Random",0.461121050786922,11
"8804",2020-06-12,"B","Random",0.461121050786922,11
"8805",2020-06-13,"B","Random",0.610214129545872,11
"8806",2020-06-14,"B","Random",0.506204805536548,11
"8807",2020-06-15,"B","Random",0.506204805536548,11
"8808",2020-06-16,"B","Random",0.506204805536548,11
"8809",2020-06-17,"B","Random",0.402195481527224,11
"8810",2020-06-18,"B","Random",0.2981861575179,11
"8811",2020-06-19,"B","Random",0.2981861575179,11
"8812",2020-06-20,"B","Random",0.2981861575179,11
"8813",2020-06-21,"B","Random",0.14909307875895,11
"8814",2020-06-22,"B","Random",0.14909307875895,11
"8815",2020-06-23,"B","Random",0.14909307875895,11
"8816",2020-06-24,"B","Random",0.0000000000000000832667268468867,11
"8817",2020-06-25,"B","Random",0.14909307875895,11
"8818",2020-06-26,"B","Random",0.14909307875895,11
"8819",2020-06-27,"B","Random",0.14909307875895,11
"8820",2020-06-28,"B","Random",0.14909307875895,11
"8821",2020-06-29,"B","Random",0.14909307875895,11
"8822",2020-06-30,"B","Random",0.14909307875895,11
"8823",2020-07-01,"B","Random",0.14909307875895,11
"8824",2020-07-02,"B","Random",0.2981861575179,11
"8825",2020-07-03,"B","Random",0.402195481527224,11
"8826",2020-07-04,"B","Random",0.402195481527224,11
"8827",2020-07-05,"B","Random",0.402195481527224,11
"8828",2020-07-06,"B","Random",0.357111726777598,11
"8829",2020-07-07,"B","Random",0.461121050786922,11
"8830",2020-07-08,"B","Random",0.461121050786922,11
"8831",2020-07-09,"B","Random",0.759307208304822,11
"8832",2020-07-10,"B","Random",0.863316532314146,11
"8833",2020-07-11,"B","Random",0.96732585632347,11
"8834",2020-07-12,"B","Random",0.96732585632347,11
"8835",2020-07-13,"B","Random",0.96732585632347,11
"8836",2020-07-14,"B","Random",1.16518093909381,11
"8837",2020-07-15,"B","Random",1.16518093909381,11
"8838",2020-07-16,"B","Random",1.41828334186208,11
"8839",2020-07-17,"B","Random",1.31427401785276,11
"8840",2020-07-18,"B","Random",1.31427401785276,11
"8841",2020-07-19,"B","Random",1.46336709661171,11
"8842",2020-07-20,"B","Random",1.26919026310313,11
"8843",2020-07-21,"B","Random",1.46704534587347,11
"8844",2020-07-22,"B","Random",1.46704534587347,11
"8845",2020-07-23,"B","Random",2.07725947541934,11
"8846",2020-07-24,"B","Random",2.23003080344005,11
"8847",2020-07-25,"B","Random",1.92816639666039,11
"8848",2020-07-26,"B","Random",2.23003080344005,11
"8849",2020-07-27,"B","Random",2.23003080344005,11
"8850",2020-07-28,"B","Random",2.379123882199,11
"8851",2020-07-29,"B","Random",2.7362356089766,11
"8852",2020-07-30,"B","Random",2.7951611782363,11
"8853",2020-07-31,"B","Random",3.30504423303461,11
"8854",2020-08-01,"B","Random",3.36029155303254,11
"8855",2020-08-02,"B","Random",3.71740327981014,11
"8856",2020-08-03,"B","Random",3.70356146530007,11
"8857",2020-08-04,"B","Random",4.0569949428159,11
"8858",2020-08-05,"B","Random",4.71597107637316,11
"8859",2020-08-06,"B","Random",4.87522772038042,11
"8860",2020-08-07,"B","Random",5.22217588190971,11
"8861",2020-08-08,"B","Random",5.66328760868731,11
"8862",2020-08-09,"B","Random",6.45443125174382,11
"8863",2020-08-10,"B","Random",7.18356557079101,11
"8864",2020-08-11,"B","Random",7.50682615904921,11
"8865",2020-08-12,"B","Random",7.89885807532812,11
"8866",2020-08-13,"B","Random",8.88417855189321,11
"8867",2020-08-14,"B","Random",9.03018787590253,11
"8868",2020-08-15,"B","Random",9.26387544917362,11
"8869",2020-08-16,"B","Random",9.94116400945979,11
"8870",2020-08-17,"B","Random",10.7844712177646,11
"8871",2020-08-18,"B","Random",11.2219046952804,11
"8872",2020-08-19,"B","Random",12.3450856343743,11
"8873",2020-08-20,"B","Random",12.2932398756132,11
"8874",2020-08-21,"B","Random",12.5012585236319,11
"8875",2020-08-22,"B","Random",13.6007518894546,11
"8876",2020-08-23,"B","Random",14.6069939910285,11
"8877",2020-08-24,"B","Random",15.197198796565,11
"8878",2020-08-25,"B","Random",16.6794728144178,11
"8879",2020-08-26,"B","Random",18.5802733885453,11
"8880",2020-08-27,"B","Random",18.4731803097864,11
"8881",2020-08-28,"B","Random",20.1502256556598,11
"8882",2020-08-29,"B","Random",21.6914252427723,11
"8883",2020-08-30,"B","Random",23.0733681858775,11
"8884",2020-08-31,"B","Random",25.2633803412989,11
"8885",2020-09-01,"B","Random",26.5514775256431,11
"8886",2020-09-02,"B","Random",28.0670081875031,11
"8887",2020-09-03,"B","Random",28.69612923829,11
"8888",2020-09-04,"B","Random",31.6285230327565,11
"8889",2020-09-05,"B","Random",34.7770843367223,11
"8890",2020-09-06,"B","Random",38.9800552517612,11
"8891",2020-09-07,"B","Random",43.238273486798,11
"8892",2020-09-08,"B","Random",46.9491580988352,11
"8893",2020-09-09,"B","Random",51.3699934206538,11
"8894",2020-09-10,"B","Random",54.4413578470934,11
"8895",2020-09-11,"B","Random",60.3321321677662,11
"8896",2020-09-12,"B","Random",64.3260153838045,11
"8897",2020-09-13,"B","Random",71.6750583425716,11
"8898",2020-09-14,"B","Random",81.429282079004,11
"8899",2020-09-15,"B","Random",89.5390524553316,11
"8900",2020-09-16,"B","Random",97.4019212901765,11
"8901",2020-09-17,"B","Random",106.130046890854,11
"8902",2020-09-18,"B","Random",115.69638124132,11
"8903",2020-09-19,"B","Random",122.721523649523,11
"8904",2020-09-20,"B","Random",132.191246292965,11
"8905",2020-09-21,"B","Random",144.684719229397,11
"8906",2020-09-22,"B","Random",157.183170686304,11
"8907",2020-09-23,"B","Random",169.288685692609,11
"8908",2020-09-24,"B","Random",180.672732918202,11
"8909",2020-09-25,"B","Random",189.598849073044,11
"8910",2020-09-26,"B","Random",204.430238254633,11
"8911",2020-09-27,"B","Random",218.201842678606,11
"8912",2020-09-28,"B","Random",229.166189892251,11
"8913",2020-09-29,"B","Random",243.307686573206,11
"8914",2020-09-30,"B","Random",265.322290167312,11
"8915",2020-10-01,"B","Random",283.965410710617,11
"8916",2020-10-02,"B","Random",300.958265002745,11
"8917",2020-10-03,"B","Random",317.294442319785,11
"8918",2020-10-04,"B","Random",338.753145524756,11
"8919",2020-10-05,"B","Random",364.582089678858,11
"8920",2020-10-06,"B","Random",396.945427910493,11
"8921",2020-10-07,"B","Random",423.482084617054,11
"8922",2020-10-08,"B","Random",458.945555488482,11
"8923",2020-10-09,"B","Random",492.900410991891,11
"8924",2020-10-10,"B","Random",527.458210712578,11
"8925",2020-10-11,"B","Random",562.582766652438,11
"8926",2020-10-12,"B","Random",605.653447992133,11
"8927",2020-10-13,"B","Random",654.408533016624,11
"8928",2020-10-14,"B","Random",705.662673579997,11
"8929",2020-10-15,"B","Random",757.197141194849,11
"8930",2020-10-16,"B","Random",805.809113965656,11
"8931",2020-10-17,"B","Random",853.918638110591,11
"8932",2020-10-18,"B","Random",916.287246898888,11
"8933",2020-10-19,"B","Random",969.500046618915,11
"8934",2020-10-20,"B","Random",1031.14126780257,11
"8935",2020-10-21,"B","Random",1101.23253121715,11
"8936",2020-10-22,"B","Random",1158.11778597644,11
"8937",2020-10-23,"B","Random",1226.36535844,11
"8938",2020-10-24,"B","Random",1294.50431751739,11
"8939",2020-10-25,"B","Random",1367.03152339097,11
"8940",2020-10-26,"B","Random",1439.87678441863,11
"8941",2020-10-27,"B","Random",1517.5883799382,11
"8942",2020-10-28,"B","Random",1601.88004090706,11
"8943",2020-10-29,"B","Random",1677.94223359131,11
"8944",2020-10-30,"B","Random",1764.86728995148,11
"8945",2020-10-31,"B","Random",1863.9146395857,11
"8946",2020-11-01,"B","Random",1947.74097117849,11
"8947",2020-11-02,"B","Random",2048.26079631796,11
"8948",2020-11-03,"B","Random",2139.54200825568,11
"8949",2020-11-04,"B","Random",2250.88017955818,11
"8950",2020-11-05,"B","Random",2345.98677250611,11
"8951",2020-11-06,"B","Random",2457.60303494504,11
"8952",2020-11-07,"B","Random",2561.06153360265,11
"8953",2020-11-08,"B","Random",2662.43908444101,11
"8954",2020-11-09,"B","Random",2775.51623290825,11
"8955",2020-11-10,"B","Random",2882.11291703504,11
"8956",2020-11-11,"B","Random",2975.1610244041,11
"8957",2020-11-12,"B","Random",3070.13900338331,11
"8958",2020-11-13,"B","Random",3176.3841942661,11
"8959",2020-11-14,"B","Random",3265.89857098101,11
"8960",2020-11-15,"B","Random",3352.35981210618,11
"8961",2020-11-16,"B","Random",3445.87104544168,11
"8962",2020-11-17,"B","Random",3510.14965734483,11
"8963",2020-11-18,"B","Random",3577.62714393008,11
"8964",2020-11-19,"B","Random",3649.58423174582,11
"8965",2020-11-20,"B","Random",3706.19214175711,11
"8966",2020-11-21,"B","Random",3774.90946801361,11
"8967",2020-11-22,"B","Random",3836.23580392028,11
"8968",2020-11-23,"B","Random",3887.97589822927,11
"8969",2020-11-24,"B","Random",3918.16183757003,11
"8970",2020-11-25,"B","Random",3956.86028748884,11
"8971",2020-11-26,"B","Random",3972.39748389868,11
"8972",2020-11-27,"B","Random",3982.34629426149,11
"8973",2020-11-28,"B","Random",3997.64251474181,11
"8974",2020-11-29,"B","Random",4021.88410654588,11
"8975",2020-11-30,"B","Random",4014.10127454316,11
"8976",2020-12-01,"B","Random",3999.31901063986,11
"8977",2020-12-02,"B","Random",3975.32510675191,11
"8978",2020-12-03,"B","Random",3937.83720407901,11
"8979",2020-12-04,"B","Random",3904.32794181273,11
"8980",2020-12-05,"B","Random",3875.14850817492,11
"8981",2020-12-06,"B","Random",3831.76258259047,11
"8982",2020-12-07,"B","Random",3777.87577083421,11
"8983",2020-12-08,"B","Random",3729.78742334127,11
"8984",2020-12-09,"B","Random",3673.44763686697,11
"8985",2020-12-10,"B","Random",3580.43989549894,11
"8986",2020-12-11,"B","Random",3513.51570111253,11
"8987",2020-12-12,"B","Random",3438.46060249805,11
"8988",2020-12-13,"B","Random",3349.51150239225,11
"8989",2020-12-14,"B","Random",3275.32160824112,11
"8990",2020-12-15,"B","Random",3195.57726010397,11
"8991",2020-12-16,"B","Random",3095.34846544537,11
"8992",2020-12-17,"B","Random",3010.4671539362,11
"8993",2020-12-18,"B","Random",2912.02518735909,11
"8994",2020-12-19,"B","Random",2813.01343950186,11
"8995",2020-12-20,"B","Random",2715.24467720403,11
"8996",2020-12-21,"B","Random",2635.80182036846,11
"8997",2020-12-22,"B","Random",2543.84692136438,11
"8998",2020-12-23,"B","Random",2451.49331731136,11
"8999",2020-12-24,"B","Random",2355.66594678326,11
"9000",2020-12-25,"B","Random",2257.66610020359,11
"9001",2020-03-01,"B","Random",0,12
"9002",2020-03-02,"B","Random",0,12
"9003",2020-03-03,"B","Random",0.253102402768274,12
"9004",2020-03-04,"B","Random",0.658976133557259,12
"9005",2020-03-05,"B","Random",0.658976133557259,12
"9006",2020-03-06,"B","Random",0.658976133557259,12
"9007",2020-03-07,"B","Random",0.912078536325533,12
"9008",2020-03-08,"B","Random",1.31795226711452,12
"9009",2020-03-09,"B","Random",1.31795226711452,12
"9010",2020-03-10,"B","Random",1.31795226711452,12
"9011",2020-03-11,"B","Random",1.57105466988279,12
"9012",2020-03-12,"B","Random",1.97692840067178,12
"9013",2020-03-13,"B","Random",2.48313320620832,12
"9014",2020-03-14,"B","Random",2.63222628496727,12
"9015",2020-03-15,"B","Random",2.43437120219694,12
"9016",2020-03-16,"B","Random",3.0344217664945,12
"9017",2020-03-17,"B","Random",3.24244041451315,12
"9018",2020-03-18,"B","Random",3.34644973852247,12
"9019",2020-03-19,"B","Random",3.53386456801966,12
"9020",2020-03-20,"B","Random",3.89097629479726,12
"9021",2020-03-21,"B","Random",4.04006937355621,12
"9022",2020-03-22,"B","Random",4.03698561880658,12
"9023",2020-03-23,"B","Random",4.18240044830377,12
"9024",2020-03-24,"B","Random",4.38025553107411,12
"9025",2020-03-25,"B","Random",4.42225553107411,12
"9026",2020-03-26,"B","Random",4.57134860983306,12
"9027",2020-03-27,"B","Random",4.46425553107411,12
"9028",2020-03-28,"B","Random",4.61334860983306,12
"9029",2020-03-29,"B","Random",4.95353476735096,12
"9030",2020-03-30,"B","Random",4.65534860983306,12
"9031",2020-03-31,"B","Random",5.05754409136028,12
"9032",2020-04-01,"B","Random",5.81376754491548,12
"9033",2020-04-02,"B","Random",6.37181810921304,12
"9034",2020-04-03,"B","Random",6.62492051198131,12
"9035",2020-04-04,"B","Random",6.5141491839606,12
"9036",2020-04-05,"B","Random",6.5730747532203,12
"9037",2020-04-06,"B","Random",6.8712609107382,12
"9038",2020-04-07,"B","Random",7.43947504028407,12
"9039",2020-04-08,"B","Random",7.994441849832,12
"9040",2020-04-09,"B","Random",7.90735809508238,12
"9041",2020-04-10,"B","Random",8.17430231236072,12
"9042",2020-04-11,"B","Random",7.81719058558313,12
"9043",2020-04-12,"B","Random",7.3729951040559,12
"9044",2020-04-13,"B","Random",7.36991134930628,12
"9045",2020-04-14,"B","Random",7.17265076104807,12
"9046",2020-04-15,"B","Random",7.45652054758612,12
"9047",2020-04-16,"B","Random",7.47344611684582,12
"9048",2020-04-17,"B","Random",7.78239033412416,12
"9049",2020-04-18,"B","Random",7.58821350061559,12
"9050",2020-04-19,"B","Random",7.49804599111634,12
"9051",2020-04-20,"B","Random",7.90083596715569,12
"9052",2020-04-21,"B","Random",8.05301280066427,12
"9053",2020-04-22,"B","Random",8.50796634195194,12
"9054",2020-04-23,"B","Random",8.86507806872954,12
"9055",2020-04-24,"B","Random",9.26418979550714,12
"9056",2020-04-25,"B","Random",9.5829797715465,12
"9057",2020-04-26,"B","Random",9.5071286330271,12
"9058",2020-04-27,"B","Random",10.2982722760836,12
"9059",2020-04-28,"B","Random",10.8363135163718,12
"9060",2020-04-29,"B","Random",10.6384584336015,12
"9061",2020-04-30,"B","Random",10.5896964295901,12
"9062",2020-05-01,"B","Random",10.9329663418576,12
"9063",2020-05-02,"B","Random",11.2768307486373,12
"9064",2020-05-03,"B","Random",11.8732030636731,12
"9065",2020-05-04,"B","Random",12.0648906369442,12
"9066",2020-05-05,"B","Random",12.0848999609535,12
"9067",2020-05-06,"B","Random",12.3661605492117,12
"9068",2020-05-07,"B","Random",13.1229784972791,12
"9069",2020-05-08,"B","Random",12.908197845249,12
"9070",2020-05-09,"B","Random",13.2094677575165,12
"9071",2020-05-10,"B","Random",13.8284252430552,12
"9072",2020-05-11,"B","Random",14.0025927525544,12
"9073",2020-05-12,"B","Random",13.6136445910251,12
"9074",2020-05-13,"B","Random",14.1618493965617,12
"9075",2020-05-14,"B","Random",14.0778493965617,12
"9076",2020-05-15,"B","Random",14.5803759528365,12
"9077",2020-05-16,"B","Random",15.1254970036234,12
"9078",2020-05-17,"B","Random",15.1224132488737,12
"9079",2020-05-18,"B","Random",14.7196232728344,12
"9080",2020-05-19,"B","Random",15.6937111331692,12
"9081",2020-05-20,"B","Random",15.7044691929297,12
"9082",2020-05-21,"B","Random",17.0319905307804,12
"9083",2020-05-22,"B","Random",18.2208590431453,12
"9084",2020-05-23,"B","Random",18.6558032604236,12
"9085",2020-05-24,"B","Random",19.516312726013,12
"9086",2020-05-25,"B","Random",20.142032215563,12
"9087",2020-05-26,"B","Random",21.1273526921281,12
"9088",2020-05-27,"B","Random",22.0261839084557,12
"9089",2020-05-28,"B","Random",22.9490205045416,12
"9090",2020-05-29,"B","Random",23.9549447996282,12
"9091",2020-05-30,"B","Random",23.8830897168579,12
"9092",2020-05-31,"B","Random",24.7300751744244,12
"9093",2020-06-01,"B","Random",25.4865753160045,12
"9094",2020-06-02,"B","Random",26.3651205202979,12
"9095",2020-06-03,"B","Random",29.2442816985342,12
"9096",2020-06-04,"B","Random",30.4799386296052,12
"9097",2020-06-05,"B","Random",32.0868257899888,12
"9098",2020-06-06,"B","Random",33.2458392195833,12
"9099",2020-06-07,"B","Random",33.7421982663589,12
"9100",2020-06-08,"B","Random",35.4349801924678,12
"9101",2020-06-09,"B","Random",38.752169342732,12
"9102",2020-06-10,"B","Random",40.8900179329051,12
"9103",2020-06-11,"B","Random",43.0123611630741,12
"9104",2020-06-12,"B","Random",42.9608332108004,12
"9105",2020-06-13,"B","Random",44.9774702196796,12
"9106",2020-06-14,"B","Random",46.4317839204874,12
"9107",2020-06-15,"B","Random",48.5975140081256,12
"9108",2020-06-16,"B","Random",50.1307626022024,12
"9109",2020-06-17,"B","Random",52.1009289988627,12
"9110",2020-06-18,"B","Random",55.5859982110847,12
"9111",2020-06-19,"B","Random",57.5581459597264,12
"9112",2020-06-20,"B","Random",59.4646061350971,12
"9113",2020-06-21,"B","Random",62.1802790440147,12
"9114",2020-06-22,"B","Random",64.7175571674526,12
"9115",2020-06-23,"B","Random",68.3678526647361,12
"9116",2020-06-24,"B","Random",72.5037491490347,12
"9117",2020-06-25,"B","Random",74.2472744311363,12
"9118",2020-06-26,"B","Random",80.2000503091423,12
"9119",2020-06-27,"B","Random",83.5671116328624,12
"9120",2020-06-28,"B","Random",88.729543997445,12
"9121",2020-06-29,"B","Random",94.3897478513827,12
"9122",2020-06-30,"B","Random",99.3201895399747,12
"9123",2020-07-01,"B","Random",101.63394365539,12
"9124",2020-07-02,"B","Random",108.170360203366,12
"9125",2020-07-03,"B","Random",116.028646254626,12
"9126",2020-07-04,"B","Random",123.079734276106,12
"9127",2020-07-05,"B","Random",125.806528519065,12
"9128",2020-07-06,"B","Random",134.07780581273,12
"9129",2020-07-07,"B","Random",139.587978701799,12
"9130",2020-07-08,"B","Random",147.273245114122,12
"9131",2020-07-09,"B","Random",152.996527343051,12
"9132",2020-07-10,"B","Random",163.408942616759,12
"9133",2020-07-11,"B","Random",177.518631908226,12
"9134",2020-07-12,"B","Random",195.075068661177,12
"9135",2020-07-13,"B","Random",208.461052014609,12
"9136",2020-07-14,"B","Random",223.346586113427,12
"9137",2020-07-15,"B","Random",239.442074866277,12
"9138",2020-07-16,"B","Random",262.142916011782,12
"9139",2020-07-17,"B","Random",282.509593631642,12
"9140",2020-07-18,"B","Random",309.31429695825,12
"9141",2020-07-19,"B","Random",336.179861738305,12
"9142",2020-07-20,"B","Random",371.065978498128,12
"9143",2020-07-21,"B","Random",404.308232975013,12
"9144",2020-07-22,"B","Random",439.343410350986,12
"9145",2020-07-23,"B","Random",471.25091811356,12
"9146",2020-07-24,"B","Random",518.208889732114,12
"9147",2020-07-25,"B","Random",565.706376034682,12
"9148",2020-07-26,"B","Random",612.948579824878,12
"9149",2020-07-27,"B","Random",667.451707119896,12
"9150",2020-07-28,"B","Random",725.343906297308,12
"9151",2020-07-29,"B","Random",784.531349173136,12
"9152",2020-07-30,"B","Random",854.18353975391,12
"9153",2020-07-31,"B","Random",917.66421287904,12
"9154",2020-08-01,"B","Random",976.70266390654,12
"9155",2020-08-02,"B","Random",1057.57087177847,12
"9156",2020-08-03,"B","Random",1149.22888493904,12
"9157",2020-08-04,"B","Random",1234.12327008897,12
"9158",2020-08-05,"B","Random",1324.98266747645,12
"9159",2020-08-06,"B","Random",1429.87240224665,12
"9160",2020-08-07,"B","Random",1540.58162656006,12
"9161",2020-08-08,"B","Random",1650.71388903859,12
"9162",2020-08-09,"B","Random",1768.28268608355,12
"9163",2020-08-10,"B","Random",1892.83023032672,12
"9164",2020-08-11,"B","Random",2028.19238354677,12
"9165",2020-08-12,"B","Random",2178.61149890116,12
"9166",2020-08-13,"B","Random",2326.9421555585,12
"9167",2020-08-14,"B","Random",2462.8345328154,12
"9168",2020-08-15,"B","Random",2607.87884559384,12
"9169",2020-08-16,"B","Random",2769.7715876024,12
"9170",2020-08-17,"B","Random",2931.77643456197,12
"9171",2020-08-18,"B","Random",3097.20878597295,12
"9172",2020-08-19,"B","Random",3257.61529079577,12
"9173",2020-08-20,"B","Random",3423.00368779297,12
"9174",2020-08-21,"B","Random",3585.55803015999,12
"9175",2020-08-22,"B","Random",3767.04179368692,12
"9176",2020-08-23,"B","Random",3936.42517148968,12
"9177",2020-08-24,"B","Random",4096.33516735043,12
"9178",2020-08-25,"B","Random",4269.59529372751,12
"9179",2020-08-26,"B","Random",4436.39355581983,12
"9180",2020-08-27,"B","Random",4592.95444905434,12
"9181",2020-08-28,"B","Random",4725.06842471068,12
"9182",2020-08-29,"B","Random",4828.09483455334,12
"9183",2020-08-30,"B","Random",4946.34392116967,12
"9184",2020-08-31,"B","Random",5053.34522007892,12
"9185",2020-09-01,"B","Random",5146.40745244556,12
"9186",2020-09-02,"B","Random",5203.31235954388,12
"9187",2020-09-03,"B","Random",5257.8829388858,12
"9188",2020-09-04,"B","Random",5287.93284776615,12
"9189",2020-09-05,"B","Random",5308.48954185154,12
"9190",2020-09-06,"B","Random",5297.49773567484,12
"9191",2020-09-07,"B","Random",5264.70903499955,12
"9192",2020-09-08,"B","Random",5251.77884018768,12
"9193",2020-09-09,"B","Random",5241.21258997791,12
"9194",2020-09-10,"B","Random",5172.73078010532,12
"9195",2020-09-11,"B","Random",5118.85368132621,12
"9196",2020-09-12,"B","Random",5057.49742495179,12
