"","Time","scenario","summary_stat","incident_hosp","number"
"14357",2020-11-12,"C","Random",6.38743711974823,13
"14358",2020-11-13,"C","Random",5.20247665937881,13
"14359",2020-11-14,"C","Random",7.49739058711066,13
"14360",2020-11-15,"C","Random",5.91500504624618,13
"14361",2020-11-16,"C","Random",4.83101501917577,13
"14362",2020-11-17,"C","Random",4.83101501917577,13
"14363",2020-11-18,"C","Random",4.40483422821532,13
"14364",2020-11-19,"C","Random",4.0722353497668,13
"14365",2020-11-20,"C","Random",4.06346676406335,13
"14366",2020-11-21,"C","Random",5.01538657402627,13
"14367",2020-11-22,"C","Random",3.48943310666384,13
"14368",2020-11-23,"C","Random",3.0132859731029,13
"14369",2020-11-24,"C","Random",2.86364644424788,13
"14370",2020-11-25,"C","Random",2.97301100609138,13
"14371",2020-11-26,"C","Random",3.21482024220133,13
"14372",2020-11-27,"C","Random",1.89920176998143,13
"14373",2020-11-28,"C","Random",2.19060289153291,13
"14374",2020-11-29,"C","Random",2.58063945124088,13
"14375",2020-11-30,"C","Random",1.92283021513093,13
"14376",2020-12-01,"C","Random",2.84001799909838,13
"14377",2020-12-02,"C","Random",0.699006993006993,13
"14378",2020-12-03,"C","Random",1.06541510756547,13
"14379",2020-12-04,"C","Random",1.75602797202797,13
"14380",2020-12-05,"C","Random",1.77460289153291,13
"14381",2020-12-06,"C","Random",2.27400401308439,13
"14382",2020-12-07,"C","Random",3.45896447345381,13
"14383",2020-12-08,"C","Random",1.61619477697444,13
"14384",2020-12-09,"C","Random",0.416,13
"14385",2020-12-10,"C","Random",0.732816229116945,13
"14386",2020-12-11,"C","Random",1.30863654893242,13
"14387",2020-12-12,"C","Random",1.49159589852592,13
"14388",2020-12-13,"C","Random",0.566013986013986,13
"14389",2020-12-14,"C","Random",0,13
"14390",2020-12-15,"C","Random",1.56481622911694,13
"14391",2020-12-16,"C","Random",0.491006993006993,13
"14392",2020-12-17,"C","Random",0.940816229116945,13
"14393",2020-12-18,"C","Random",0.857415107565466,13
"14394",2020-12-19,"C","Random",1.01582322212394,13
"14395",2020-12-20,"C","Random",0.649415107565465,13
"14396",2020-12-21,"C","Random",0.208,13
"14397",2020-12-22,"C","Random",0.574408114558473,13
"14398",2020-12-23,"C","Random",0.491006993006993,13
"14399",2020-12-24,"C","Random",0.283006993006993,13
"14400",2020-12-25,"C","Random",0.491006993006993,13
"14401",2020-03-01,"C","Random",0,14
"14402",2020-03-02,"C","Random",0.566013986013986,14
"14403",2020-03-03,"C","Random",0.366408114558473,14
"14404",2020-03-04,"C","Random",0.283006993006993,14
"14405",2020-03-05,"C","Random",0,14
"14406",2020-03-06,"C","Random",0.566013986013986,14
"14407",2020-03-07,"C","Random",0.366408114558473,14
"14408",2020-03-08,"C","Random",0.283006993006993,14
"14409",2020-03-09,"C","Random",2.01641212764286,14
"14410",2020-03-10,"C","Random",0.208,14
"14411",2020-03-11,"C","Random",0.283006993006993,14
"14412",2020-03-12,"C","Random",1.00058890551892,14
"14413",2020-03-13,"C","Random",0.957462750978963,14
"14414",2020-03-14,"C","Random",1.42342909357945,14
"14415",2020-03-15,"C","Random",0.88245575797197,14
"14416",2020-03-16,"C","Random",2.21601799909838,14
"14417",2020-03-17,"C","Random",1.77460289153291,14
"14418",2020-03-18,"C","Random",1.38223133668241,14
"14419",2020-03-19,"C","Random",2.31465343725487,14
"14420",2020-03-20,"C","Random",0.566013986013986,14
"14421",2020-03-21,"C","Random",0.366408114558473,14
"14422",2020-03-22,"C","Random",1.86484420114492,14
"14423",2020-03-23,"C","Random",1.13202797202797,14
"14424",2020-03-24,"C","Random",1.93301100609138,14
"14425",2020-03-25,"C","Random",0.932422100572459,14
"14426",2020-03-26,"C","Random",1.71483021513093,14
"14427",2020-03-27,"C","Random",1.42342909357945,14
"14428",2020-03-28,"C","Random",1.8732383296894,14
"14429",2020-03-29,"C","Random",1.40819477697444,14
"14430",2020-03-30,"C","Random",2.14101100609138,14
"14431",2020-03-31,"C","Random",1.43182322212394,14
"14432",2020-04-01,"C","Random",1.22382322212394,14
"14433",2020-04-02,"C","Random",1.52347673699295,14
"14434",2020-04-03,"C","Random",1.83204057279236,14
"14435",2020-04-04,"C","Random",2.28084420114492,14
"14436",2020-04-05,"C","Random",2.28084420114492,14
"14437",2020-04-06,"C","Random",2.40544307959344,14
"14438",2020-04-07,"C","Random",2.58242611365685,14
"14439",2020-04-08,"C","Random",2.51425930871038,14
"14440",2020-04-09,"C","Random",2.7566168775469,14
"14441",2020-04-10,"C","Random",2.33969408766137,14
"14442",2020-04-11,"C","Random",2.64866452096039,14
"14443",2020-04-12,"C","Random",4.05544709267783,14
"14444",2020-04-13,"C","Random",3.21326630171738,14
"14445",2020-04-14,"C","Random",2.66389883756541,14
"14446",2020-04-15,"C","Random",2.83846405861442,14
"14447",2020-04-16,"C","Random",2.35585119415191,14
"14448",2020-04-17,"C","Random",2.93025930871038,14
"14449",2020-04-18,"C","Random",3.73808253083432,14
"14450",2020-04-19,"C","Random",3.21326630171738,14
"14451",2020-04-20,"C","Random",3.53747105162141,14
"14452",2020-04-21,"C","Random",4.42093241735078,14
"14453",2020-04-22,"C","Random",4.28886220024329,14
"14454",2020-04-23,"C","Random",6.21169241537422,14
"14455",2020-04-24,"C","Random",3.38924372802339,14
"14456",2020-04-25,"C","Random",3.97204597112635,14
"14457",2020-04-26,"C","Random",5.62889017227126,14
"14458",2020-04-27,"C","Random",3.88125632878778,14
"14459",2020-04-28,"C","Random",4.89477669610984,14
"14460",2020-04-29,"C","Random",8.14470342146561,14
"14461",2020-04-30,"C","Random",3.44630695212388,14
"14462",2020-05-01,"C","Random",6.3701005299327,14
"14463",2020-05-02,"C","Random",7.3687610378087,14
"14464",2020-05-03,"C","Random",7.04392513730623,14
"14465",2020-05-04,"C","Random",9.50008066831111,14
"14466",2020-05-05,"C","Random",5.81055227482028,14
"14467",2020-05-06,"C","Random",10.062105653793,14
"14468",2020-05-07,"C","Random",11.2613776408819,14
"14469",2020-05-08,"C","Random",9.52113231818553,14
"14470",2020-05-09,"C","Random",10.037554418758,14
"14471",2020-05-10,"C","Random",12.5102415134124,14
"14472",2020-05-11,"C","Random",11.1162754452856,14
"14473",2020-05-12,"C","Random",16.1609071451487,14
"14474",2020-05-13,"C","Random",13.6922358280408,14
"14475",2020-05-14,"C","Random",13.045571391318,14
"14476",2020-05-15,"C","Random",11.757411382519,14
"14477",2020-05-16,"C","Random",18.2338930815206,14
"14478",2020-05-17,"C","Random",25.3331685201827,14
"14479",2020-05-18,"C","Random",22.091936640859,14
"14480",2020-05-19,"C","Random",22.4753657344385,14
"14481",2020-05-20,"C","Random",23.9212759301831,14
"14482",2020-05-21,"C","Random",26.3211320447123,14
"14483",2020-05-22,"C","Random",26.3878866444017,14
"14484",2020-05-23,"C","Random",35.0658095017293,14
"14485",2020-05-24,"C","Random",26.9235560336188,14
"14486",2020-05-25,"C","Random",31.8591415879399,14
"14487",2020-05-26,"C","Random",38.1255354552577,14
"14488",2020-05-27,"C","Random",31.6361812118081,14
"14489",2020-05-28,"C","Random",32.8203778645527,14
"14490",2020-05-29,"C","Random",41.5991030947181,14
"14491",2020-05-30,"C","Random",45.9529892730923,14
"14492",2020-05-31,"C","Random",44.3418480217624,14
"14493",2020-06-01,"C","Random",48.7995558209641,14
"14494",2020-06-02,"C","Random",58.2339731917127,14
"14495",2020-06-03,"C","Random",57.8201636461213,14
"14496",2020-06-04,"C","Random",59.7674033610603,14
"14497",2020-06-05,"C","Random",65.5211078866784,14
"14498",2020-06-06,"C","Random",75.044852855354,14
"14499",2020-06-07,"C","Random",74.233735992987,14
"14500",2020-06-08,"C","Random",86.1382368861004,14
"14501",2020-06-09,"C","Random",88.8580343577482,14
"14502",2020-06-10,"C","Random",86.3811988285209,14
"14503",2020-06-11,"C","Random",100.447703460245,14
"14504",2020-06-12,"C","Random",105.459631596661,14
"14505",2020-06-13,"C","Random",108.138773829032,14
"14506",2020-06-14,"C","Random",125.037568427756,14
"14507",2020-06-15,"C","Random",130.121752957327,14
"14508",2020-06-16,"C","Random",132.218573283766,14
"14509",2020-06-17,"C","Random",129.569607664529,14
"14510",2020-06-18,"C","Random",163.591735536697,14
"14511",2020-06-19,"C","Random",140.333477635655,14
"14512",2020-06-20,"C","Random",163.164572200119,14
"14513",2020-06-21,"C","Random",172.596395005788,14
"14514",2020-06-22,"C","Random",169.613716595615,14
"14515",2020-06-23,"C","Random",163.262010456137,14
"14516",2020-06-24,"C","Random",183.710822517576,14
"14517",2020-06-25,"C","Random",197.457346546577,14
"14518",2020-06-26,"C","Random",194.428908693952,14
"14519",2020-06-27,"C","Random",209.482365879122,14
"14520",2020-06-28,"C","Random",218.903497516551,14
"14521",2020-06-29,"C","Random",232.368330540873,14
"14522",2020-06-30,"C","Random",231.768209864356,14
"14523",2020-07-01,"C","Random",233.193984546628,14
"14524",2020-07-02,"C","Random",246.499248123661,14
"14525",2020-07-03,"C","Random",262.837366119066,14
"14526",2020-07-04,"C","Random",269.561303069699,14
"14527",2020-07-05,"C","Random",283.979199398992,14
"14528",2020-07-06,"C","Random",321.22876637397,14
"14529",2020-07-07,"C","Random",343.206577228307,14
"14530",2020-07-08,"C","Random",389.717867729411,14
"14531",2020-07-09,"C","Random",397.019226227486,14
"14532",2020-07-10,"C","Random",457.427377211976,14
"14533",2020-07-11,"C","Random",476.369311643847,14
"14534",2020-07-12,"C","Random",493.276956813576,14
"14535",2020-07-13,"C","Random",500.637064427987,14
"14536",2020-07-14,"C","Random",552.580466912395,14
"14537",2020-07-15,"C","Random",582.820725817848,14
"14538",2020-07-16,"C","Random",629.194846593902,14
"14539",2020-07-17,"C","Random",641.947661833829,14
"14540",2020-07-18,"C","Random",674.32021581014,14
"14541",2020-07-19,"C","Random",708.110927139164,14
"14542",2020-07-20,"C","Random",730.098379001358,14
"14543",2020-07-21,"C","Random",773.826985800319,14
"14544",2020-07-22,"C","Random",815.078528514776,14
"14545",2020-07-23,"C","Random",877.037546505839,14
"14546",2020-07-24,"C","Random",929.697585249019,14
"14547",2020-07-25,"C","Random",927.749399962944,14
"14548",2020-07-26,"C","Random",917.753822994594,14
"14549",2020-07-27,"C","Random",1027.44231267751,14
"14550",2020-07-28,"C","Random",1022.16903076604,14
"14551",2020-07-29,"C","Random",1088.28675266131,14
"14552",2020-07-30,"C","Random",1142.7868385516,14
"14553",2020-07-31,"C","Random",1131.41965864948,14
"14554",2020-08-01,"C","Random",1161.0977450843,14
"14555",2020-08-02,"C","Random",1170.51199541442,14
"14556",2020-08-03,"C","Random",1177.23489453235,14
"14557",2020-08-04,"C","Random",1175.40973181576,14
"14558",2020-08-05,"C","Random",1189.92992478832,14
"14559",2020-08-06,"C","Random",1216.26235850864,14
"14560",2020-08-07,"C","Random",1195.02375289245,14
"14561",2020-08-08,"C","Random",1204.52686552502,14
"14562",2020-08-09,"C","Random",1194.70398892168,14
"14563",2020-08-10,"C","Random",1185.09208684588,14
"14564",2020-08-11,"C","Random",1174.07648014492,14
"14565",2020-08-12,"C","Random",1176.41249368021,14
"14566",2020-08-13,"C","Random",1165.1546086554,14
"14567",2020-08-14,"C","Random",1196.5022516691,14
"14568",2020-08-15,"C","Random",1186.43627191088,14
"14569",2020-08-16,"C","Random",1176.86082349484,14
"14570",2020-08-17,"C","Random",1116.87848220624,14
"14571",2020-08-18,"C","Random",1121.4796059932,14
"14572",2020-08-19,"C","Random",1097.69940172086,14
"14573",2020-08-20,"C","Random",1049.0348262566,14
"14574",2020-08-21,"C","Random",1020.3550221665,14
"14575",2020-08-22,"C","Random",958.455085871448,14
"14576",2020-08-23,"C","Random",943.756737699734,14
"14577",2020-08-24,"C","Random",900.963598737652,14
"14578",2020-08-25,"C","Random",860.780796933838,14
"14579",2020-08-26,"C","Random",842.475037190418,14
"14580",2020-08-27,"C","Random",791.46628828432,14
"14581",2020-08-28,"C","Random",762.741916547014,14
"14582",2020-08-29,"C","Random",716.083665090871,14
"14583",2020-08-30,"C","Random",707.83694609544,14
"14584",2020-08-31,"C","Random",670.945196301871,14
"14585",2020-09-01,"C","Random",617.714812559319,14
"14586",2020-09-02,"C","Random",606.546471445711,14
"14587",2020-09-03,"C","Random",567.05382591411,14
"14588",2020-09-04,"C","Random",553.401630673817,14
"14589",2020-09-05,"C","Random",501.302471682247,14
"14590",2020-09-06,"C","Random",478.906017079547,14
"14591",2020-09-07,"C","Random",445.102105782564,14
"14592",2020-09-08,"C","Random",446.286842141615,14
"14593",2020-09-09,"C","Random",408.622015974234,14
"14594",2020-09-10,"C","Random",387.390448047101,14
"14595",2020-09-11,"C","Random",349.067122123876,14
"14596",2020-09-12,"C","Random",344.245801427777,14
"14597",2020-09-13,"C","Random",306.961564669365,14
"14598",2020-09-14,"C","Random",319.033080327184,14
"14599",2020-09-15,"C","Random",300.550529581669,14
"14600",2020-09-16,"C","Random",265.827036278422,14
"14601",2020-09-17,"C","Random",250.781391839362,14
"14602",2020-09-18,"C","Random",247.963557868825,14
"14603",2020-09-19,"C","Random",223.802939902921,14
"14604",2020-09-20,"C","Random",201.766860225823,14
"14605",2020-09-21,"C","Random",207.272897872887,14
"14606",2020-09-22,"C","Random",197.820518576831,14
"14607",2020-09-23,"C","Random",179.308763014653,14
"14608",2020-09-24,"C","Random",156.569422029964,14
"14609",2020-09-25,"C","Random",159.285392217856,14
"14610",2020-09-26,"C","Random",144.514287883945,14
"14611",2020-09-27,"C","Random",139.435816836873,14
"14612",2020-09-28,"C","Random",124.544144224376,14
"14613",2020-09-29,"C","Random",125.147682506559,14
"14614",2020-09-30,"C","Random",116.440222884107,14
"14615",2020-10-01,"C","Random",103.210270407958,14
"14616",2020-10-02,"C","Random",105.515574786442,14
"14617",2020-10-03,"C","Random",93.3947386821394,14
"14618",2020-10-04,"C","Random",87.9270072952693,14
"14619",2020-10-05,"C","Random",78.5477424497922,14
"14620",2020-10-06,"C","Random",70.7827060281996,14
"14621",2020-10-07,"C","Random",85.1003635914782,14
"14622",2020-10-08,"C","Random",66.9470846536712,14
"14623",2020-10-09,"C","Random",73.083153818747,14
"14624",2020-10-10,"C","Random",61.6955323012368,14
"14625",2020-10-11,"C","Random",60.1263526144288,14
"14626",2020-10-12,"C","Random",56.396896934071,14
"14627",2020-10-13,"C","Random",50.6583855065168,14
"14628",2020-10-14,"C","Random",49.0614408236939,14
"14629",2020-10-15,"C","Random",46.4937328342561,14
"14630",2020-10-16,"C","Random",44.5145442852944,14
"14631",2020-10-17,"C","Random",39.4713338688888,14
"14632",2020-10-18,"C","Random",33.1100929113646,14
"14633",2020-10-19,"C","Random",33.7147278590006,14
"14634",2020-10-20,"C","Random",25.1899210535485,14
"14635",2020-10-21,"C","Random",32.3215935230636,14
"14636",2020-10-22,"C","Random",27.0224778187268,14
"14637",2020-10-23,"C","Random",28.8665179852362,14
"14638",2020-10-24,"C","Random",27.2127576935518,14
"14639",2020-10-25,"C","Random",21.8769815655766,14
"14640",2020-10-26,"C","Random",23.721163467313,14
"14641",2020-10-27,"C","Random",20.9535607726396,14
"14642",2020-10-28,"C","Random",16.7475513612212,14
"14643",2020-10-29,"C","Random",18.5466465704341,14
"14644",2020-10-30,"C","Random",14.6575444458284,14
"14645",2020-10-31,"C","Random",15.2151643032979,14
"14646",2020-11-01,"C","Random",20.4811286991376,14
"14647",2020-11-02,"C","Random",12.8833160114544,14
"14648",2020-11-03,"C","Random",13.830597971473,14
"14649",2020-11-04,"C","Random",12.4427647764194,14
"14650",2020-11-05,"C","Random",12.7253973122675,14
"14651",2020-11-06,"C","Random",11.2317580578861,14
"14652",2020-11-07,"C","Random",11.5231591794376,14
"14653",2020-11-08,"C","Random",11.4960311491275,14
"14654",2020-11-09,"C","Random",9.82549167855458,14
"14655",2020-11-10,"C","Random",8.82965558119258,14
"14656",2020-11-11,"C","Random",7.89334454499364,14
"14657",2020-11-12,"C","Random",11.2384392636859,14
"14658",2020-11-13,"C","Random",6.72929399927168,14
"14659",2020-11-14,"C","Random",6.33888298240475,14
"14660",2020-11-15,"C","Random",7.26342714681864,14
"14661",2020-11-16,"C","Random",4.82083422821532,14
"14662",2020-11-17,"C","Random",6.69456197327621,14
"14663",2020-11-18,"C","Random",5.02883422821532,14
"14664",2020-11-19,"C","Random",4.30565045733227,14
"14665",2020-11-20,"C","Random",4.53961389762429,14
"14666",2020-11-21,"C","Random",2.17202797202797,14
"14667",2020-11-22,"C","Random",3.41442611365685,14
"14668",2020-11-23,"C","Random",4.50346966637181,14
"14669",2020-11-24,"C","Random",4.08980466151434,14
"14670",2020-11-25,"C","Random",3.35465343725487,14
"14671",2020-11-26,"C","Random",1.48141510756547,14
"14672",2020-11-27,"C","Random",5.1089684865382,14
"14673",2020-11-28,"C","Random",3.23146676406335,14
"14674",2020-11-29,"C","Random",2.76501100609138,14
"14675",2020-11-30,"C","Random",2.32359589852592,14
"14676",2020-12-01,"C","Random",1.35681622911695,14
"14677",2020-12-02,"C","Random",2.70702499210537,14
"14678",2020-12-03,"C","Random",3.05641212764286,14
"14679",2020-12-04,"C","Random",1.76442210057246,14
"14680",2020-12-05,"C","Random",1.50683021513093,14
"14681",2020-12-06,"C","Random",2.06600401308439,14
"14682",2020-12-07,"C","Random",1.77460289153291,14
"14683",2020-12-08,"C","Random",2.19060289153291,14
"14684",2020-12-09,"C","Random",1.54118778396745,14
"14685",2020-12-10,"C","Random",1.69959589852592,14
"14686",2020-12-11,"C","Random",1.12518778396744,14
"14687",2020-12-12,"C","Random",1.41658890551892,14
"14688",2020-12-13,"C","Random",1.14881622911695,14
"14689",2020-12-14,"C","Random",2.06600401308439,14
"14690",2020-12-15,"C","Random",1.28359589852592,14
"14691",2020-12-16,"C","Random",2.22441212764286,14
"14692",2020-12-17,"C","Random",1.28359589852592,14
"14693",2020-12-18,"C","Random",0.649415107565465,14
"14694",2020-12-19,"C","Random",1.12518778396744,14
"14695",2020-12-20,"C","Random",1.29883021513093,14
"14696",2020-12-21,"C","Random",0.842180790960452,14
"14697",2020-12-22,"C","Random",0.283006993006993,14
"14698",2020-12-23,"C","Random",0.491006993006993,14
"14699",2020-12-24,"C","Random",0.857415107565466,14
"14700",2020-12-25,"C","Random",0.649415107565465,14
"14701",2020-03-01,"C","Random",0,15
"14702",2020-03-02,"C","Random",0.283006993006993,15
"14703",2020-03-03,"C","Random",0.366408114558473,15
"14704",2020-03-04,"C","Random",1.14042210057246,15
"14705",2020-03-05,"C","Random",0,15
"14706",2020-03-06,"C","Random",0.283006993006993,15
"14707",2020-03-07,"C","Random",0.366408114558473,15
"14708",2020-03-08,"C","Random",1.14042210057246,15
"14709",2020-03-09,"C","Random",1.42342909357945,15
"14710",2020-03-10,"C","Random",0.932422100572459,15
"14711",2020-03-11,"C","Random",1.29883021513093,15
"14712",2020-03-12,"C","Random",2.21601799909838,15
"14713",2020-03-13,"C","Random",1.56660289153291,15
"14714",2020-03-14,"C","Random",2.14747673699295,15
"14715",2020-03-15,"C","Random",1.63982322212394,15
"14716",2020-03-16,"C","Random",1.69027898009591,15
"14717",2020-03-17,"C","Random",1.22382322212394,15
"14718",2020-03-18,"C","Random",2.0576098845399,15
"14719",2020-03-19,"C","Random",1.58183720813792,15
"14720",2020-03-20,"C","Random",1.60687785854443,15
"14721",2020-03-21,"C","Random",2.83162387055389,15
"14722",2020-03-22,"C","Random",3.13320578306582,15
"14723",2020-03-23,"C","Random",2.84001799909838,15
"14724",2020-03-24,"C","Random",3.02346676406335,15
"14725",2020-03-25,"C","Random",3.85584122122231,15
"14726",2020-03-26,"C","Random",2.62270108066837,15
"14727",2020-03-27,"C","Random",3.29666742326886,15
"14728",2020-03-28,"C","Random",2.70702499210537,15
"14729",2020-03-29,"C","Random",3.93084821422931,15
"14730",2020-03-30,"C","Random",4.62053828880629,15
"14731",2020-03-31,"C","Random",4.32088477393728,15
"14732",2020-04-01,"C","Random",2.5722453226964,15
"14733",2020-04-02,"C","Random",6.96449576925311,15
"14734",2020-04-03,"C","Random",3.30647375707035,15
"14735",2020-04-04,"C","Random",3.19803198511236,15
"14736",2020-04-05,"C","Random",6.19140457312465,15
"14737",2020-04-06,"C","Random",3.35644009967083,15
"14738",2020-04-07,"C","Random",3.91227329472437,15
"14739",2020-04-08,"C","Random",3.63944709267783,15
"14740",2020-04-09,"C","Random",4.49686220024329,15
"14741",2020-04-10,"C","Random",3.08027329472437,15
"14742",2020-04-11,"C","Random",3.07343310666384,15
"14743",2020-04-12,"C","Random",4.13729427374535,15
"14744",2020-04-13,"C","Random",4.08048774308433,15
"14745",2020-04-14,"C","Random",2.14785119415191,15
"14746",2020-04-15,"C","Random",2.6388581871589,15
"14747",2020-04-16,"C","Random",2.93025930871038,15
"14748",2020-04-17,"C","Random",2.04921575599542,15
"14749",2020-04-18,"C","Random",2.8468581871589,15
"14750",2020-04-19,"C","Random",3.06503897811936,15
"14751",2020-04-20,"C","Random",3.81308952384131,15
"14752",2020-04-21,"C","Random",3.50607962852586,15
"14753",2020-04-22,"C","Random",2.6388581871589,15
"14754",2020-04-23,"C","Random",3.27987916617988,15
"14755",2020-04-24,"C","Random",4.28886220024329,15
"14756",2020-04-25,"C","Random",4.05544709267783,15
"14757",2020-04-26,"C","Random",3.43984122122231,15
"14758",2020-04-27,"C","Random",3.55604597112635,15
"14759",2020-04-28,"C","Random",3.07343310666384,15
"14760",2020-04-29,"C","Random",3.17206854482033,15
"14761",2020-04-30,"C","Random",4.36386919325029,15
"14762",2020-05-01,"C","Random",5.25564186965227,15
"14763",2020-05-02,"C","Random",3.92245408568482,15
"14764",2020-05-03,"C","Random",4.59549763839979,15
"14765",2020-05-04,"C","Random",4.77210621530424,15
"14766",2020-05-05,"C","Random",5.08791683666378,15
"14767",2020-05-06,"C","Random",6.61153530888369,15
"14768",2020-05-07,"C","Random",3.63944709267783,15
"14769",2020-05-08,"C","Random",4.19528028773136,15
"14770",2020-05-09,"C","Random",4.40376970310284,15
"14771",2020-05-10,"C","Random",4.89670509375276,15
"14772",2020-05-11,"C","Random",8.11331199837006,15
"14773",2020-05-12,"C","Random",6.49804001128114,15
"14774",2020-05-13,"C","Random",6.93611451594668,15
"14775",2020-05-14,"C","Random",5.36215524396733,15
"14776",2020-05-15,"C","Random",6.63695041644915,15
"14777",2020-05-16,"C","Random",8.02798247917566,15
"14778",2020-05-17,"C","Random",7.67743983182063,15
"14779",2020-05-18,"C","Random",8.92076076333503,15
"14780",2020-05-19,"C","Random",6.12878070919423,15
"14781",2020-05-20,"C","Random",8.59321541053107,15
"14782",2020-05-21,"C","Random",11.2574887052554,15
"14783",2020-05-22,"C","Random",8.7428549393861,15
"14784",2020-05-23,"C","Random",13.7020421618423,15
"14785",2020-05-24,"C","Random",10.7170637023745,15
"14786",2020-05-25,"C","Random",9.87588851917147,15
"14787",2020-05-26,"C","Random",9.90817595513811,15
"14788",2020-05-27,"C","Random",9.46627143220116,15
"14789",2020-05-28,"C","Random",12.5721015697179,15
"14790",2020-05-29,"C","Random",14.5915948013143,15
"14791",2020-05-30,"C","Random",15.6229439793303,15
"14792",2020-05-31,"C","Random",12.2096973489985,15
"14793",2020-06-01,"C","Random",14.8619442729914,15
"14794",2020-06-02,"C","Random",15.5863931505782,15
"14795",2020-06-03,"C","Random",18.8544935612656,15
"14796",2020-06-04,"C","Random",15.4052526037414,15
"14797",2020-06-05,"C","Random",21.8509912772795,15
"14798",2020-06-06,"C","Random",17.9540112165152,15
"14799",2020-06-07,"C","Random",18.8030321955362,15
"14800",2020-06-08,"C","Random",20.6713319577936,15
"14801",2020-06-09,"C","Random",24.6144632361938,15
"14802",2020-06-10,"C","Random",25.9372963536332,15
"14803",2020-06-11,"C","Random",23.8891034524289,15
"14804",2020-06-12,"C","Random",24.5831986550183,15
"14805",2020-06-13,"C","Random",25.3036049780443,15
"14806",2020-06-14,"C","Random",28.2017090560342,15
"14807",2020-06-15,"C","Random",28.7798911480067,15
"14808",2020-06-16,"C","Random",35.0009565226684,15
"14809",2020-06-17,"C","Random",33.6962089093624,15
"14810",2020-06-18,"C","Random",32.2084870531561,15
"14811",2020-06-19,"C","Random",34.0383665063735,15
"14812",2020-06-20,"C","Random",37.7100248706292,15
"14813",2020-06-21,"C","Random",36.3128599348294,15
"14814",2020-06-22,"C","Random",37.7033436648293,15
"14815",2020-06-23,"C","Random",39.2256825888186,15
"14816",2020-06-24,"C","Random",38.2750332488858,15
"14817",2020-06-25,"C","Random",44.5240493788375,15
"14818",2020-06-26,"C","Random",40.0714190057971,15
"14819",2020-06-27,"C","Random",43.40942592119,15
"14820",2020-06-28,"C","Random",49.7745050658188,15
"14821",2020-06-29,"C","Random",44.9010539600565,15
"14822",2020-06-30,"C","Random",48.9626339258076,15
"14823",2020-07-01,"C","Random",47.0747268592735,15
"14824",2020-07-02,"C","Random",49.1324784790404,15
"14825",2020-07-03,"C","Random",59.3601896455776,15
"14826",2020-07-04,"C","Random",56.8545394885298,15
"14827",2020-07-05,"C","Random",47.1459784830478,15
"14828",2020-07-06,"C","Random",69.0024863761091,15
"14829",2020-07-07,"C","Random",69.6740081286807,15
"14830",2020-07-08,"C","Random",82.7770588005889,15
"14831",2020-07-09,"C","Random",87.8444962916123,15
"14832",2020-07-10,"C","Random",94.873443805753,15
"14833",2020-07-11,"C","Random",98.0283146904778,15
"14834",2020-07-12,"C","Random",101.734722398753,15
"14835",2020-07-13,"C","Random",116.803788357687,15
"14836",2020-07-14,"C","Random",135.305903221808,15
"14837",2020-07-15,"C","Random",135.917608202939,15
"14838",2020-07-16,"C","Random",132.413447513066,15
"14839",2020-07-17,"C","Random",153.641850995602,15
"14840",2020-07-18,"C","Random",157.352080553316,15
"14841",2020-07-19,"C","Random",178.723522689951,15
"14842",2020-07-20,"C","Random",173.445643166718,15
"14843",2020-07-21,"C","Random",192.734572788759,15
"14844",2020-07-22,"C","Random",205.792257216656,15
"14845",2020-07-23,"C","Random",227.380620781664,15
"14846",2020-07-24,"C","Random",227.880030981416,15
"14847",2020-07-25,"C","Random",249.614221894729,15
"14848",2020-07-26,"C","Random",268.325957785522,15
"14849",2020-07-27,"C","Random",277.540469558858,15
"14850",2020-07-28,"C","Random",298.094723364236,15
"14851",2020-07-29,"C","Random",317.637392833776,15
"14852",2020-07-30,"C","Random",337.061302706818,15
"14853",2020-07-31,"C","Random",353.508156600297,15
"14854",2020-08-01,"C","Random",366.25478616248,15
"14855",2020-08-02,"C","Random",367.930145075618,15
"14856",2020-08-03,"C","Random",438.973980091701,15
"14857",2020-08-04,"C","Random",450.056038865001,15
"14858",2020-08-05,"C","Random",454.327606151557,15
"14859",2020-08-06,"C","Random",487.903742851188,15
"14860",2020-08-07,"C","Random",488.537639156621,15
"14861",2020-08-08,"C","Random",543.055205148607,15
"14862",2020-08-09,"C","Random",544.836160538078,15
"14863",2020-08-10,"C","Random",571.712236037667,15
"14864",2020-08-11,"C","Random",613.006636639315,15
"14865",2020-08-12,"C","Random",636.534606616138,15
"14866",2020-08-13,"C","Random",653.175965626567,15
"14867",2020-08-14,"C","Random",712.296384090675,15
"14868",2020-08-15,"C","Random",709.016761379126,15
"14869",2020-08-16,"C","Random",765.308966009688,15
"14870",2020-08-17,"C","Random",774.507763515845,15
"14871",2020-08-18,"C","Random",803.021158281466,15
"14872",2020-08-19,"C","Random",833.436218844775,15
"14873",2020-08-20,"C","Random",847.78712542773,15
"14874",2020-08-21,"C","Random",874.474550452091,15
"14875",2020-08-22,"C","Random",880.456727669866,15
"14876",2020-08-23,"C","Random",932.397851967375,15
"14877",2020-08-24,"C","Random",915.40255150349,15
"14878",2020-08-25,"C","Random",921.408826148456,15
"14879",2020-08-26,"C","Random",942.555895765813,15
"14880",2020-08-27,"C","Random",982.54448967224,15
